row_id,order_id,product_id,quantity,sales,discount,profit,shipping_cost
2346,MX-2015-AB1025536-42074,FUR-CH-5441,2,501.25,0.2,37.57,2.496
9699,MX-2013-BG1174018-41493,OFF-LA-4694,5,30.9,0.0,4.9,2.496
6732,MX-2014-RB1933031-41965,OFF-BI-6376,3,22.38,0.0,1.08,2.496
6058,MX-2014-JP1546018-41996,OFF-PA-5892,3,33.42,0.0,6.3,2.495
9357,US-2014-SP2086036-41964,OFF-BI-6371,3,44.78,0.2,-11.2,2.494
1127,MX-2012-AY1055551-41062,OFF-BI-3722,3,27.66,0.0,13.5,2.492
6301,MX-2014-PB1921098-41947,OFF-EN-5040,3,36.04,0.4,4.78,2.491
16952,ES-2012-AR1054045-41026,OFF-BI-2898,1,15.51,0.0,0.45,2.49
33063,CA-2014-ML17755140-41856,OFF-LA-3196,2,9.82,0.0,4.81,1.31
25476,IN-2012-AB10600130-41094,FUR-FU-6276,2,36.92,0.27,1.46,2.49
21414,IN-2014-AG1090058-41661,OFF-LA-3273,3,26.82,0.0,7.74,2.49
33290,CA-2015-ML17755140-42181,OFF-AR-4099,2,5.34,0.2,0.73,1.3
43401,RS-2012-BP1230108-41041,OFF-PA-3992,2,53.1,0.0,21.24,2.49
28781,IN-2014-BO1135058-41783,OFF-PA-4480,14,417.06,0.0,45.78,2.49
46431,UG-2015-CA1965136-42183,OFF-BI-3187,2,17.62,0.7,-20.6,2.49
34409,CA-2014-MS17770140-41875,TEC-MA-5491,3,837.6,0.2,62.82,80.61
46258,TU-2015-CM2445134-42021,OFF-AR-6118,1,10.42,0.6,-6.77,2.49
50236,EG-2015-DL292538-42332,OFF-ST-5687,1,24.45,0.0,0.0,2.49
20460,IN-2015-DB129707-42143,OFF-FA-6199,2,29.05,0.1,12.25,2.49
24951,IN-2015-DE1325527-42350,OFF-PA-5847,1,52.56,0.0,2.61,2.49
15406,IT-2013-ED13885120-41322,OFF-ST-6024,3,30.38,0.1,-0.68,2.49
44689,MA-2012-EG390077-41192,OFF-SU-4129,1,19.23,0.0,1.14,2.49
41399,TZ-2014-EH4185129-41692,OFF-AR-6115,2,44.94,0.0,0.0,2.49
14190,IT-2014-HM14860139-41657,OFF-BI-4808,5,37.88,0.5,-28.88,2.49
24898,IN-2015-HJ1487578-42291,OFF-FA-6184,2,37.32,0.0,2.94,2.49
11141,ES-2013-JH1543045-41492,OFF-FA-6185,4,65.16,0.0,22.8,2.49
34412,CA-2014-MS17770140-41875,FUR-CH-5445,6,532.7,0.2,-39.95,46.1
12739,ES-2013-JH15820120-41602,OFF-AR-6110,5,73.5,0.0,14.7,2.49
35190,US-2014-MS17770140-41954,TEC-AC-4938,7,279.94,0.2,48.99,21.08
35904,CA-2013-MS17770140-41422,OFF-ST-4752,3,535.41,0.0,160.62,17.52
44509,TU-2014-KH6630134-41885,TEC-PH-3153,1,49.32,0.6,-43.17,2.49
18970,ES-2015-LS1723048-42153,OFF-AR-3451,2,37.86,0.0,15.12,2.49
20363,IN-2012-ME1772558-41166,OFF-FA-6193,2,26.82,0.0,13.38,2.49
16519,IT-2015-MK18160124-42347,OFF-PA-5879,2,23.73,0.5,-2.43,2.49
20499,IN-2012-NC1834066-41214,OFF-LA-4553,3,28.08,0.0,13.68,2.49
19453,ES-2014-NP1870091-41864,FUR-FU-6237,1,40.25,0.2,9.05,2.49
35287,CA-2012-MS17770140-41215,OFF-SU-3839,3,286.34,0.2,-64.43,15.87
12651,ES-2013-PT1909045-41445,OFF-BI-2915,3,21.06,0.0,10.53,2.49
40960,CA-2015-MS17770140-42248,OFF-ST-6088,3,193.95,0.0,9.7,12.65
45709,IS-2015-PB921063-42062,OFF-SU-4981,2,30.36,0.0,0.6,2.49
44615,IZ-2015-RD972061-42311,OFF-AR-3483,1,17.85,0.0,1.41,2.49
34410,CA-2014-MS17770140-41875,OFF-EN-6325,5,135.9,0.0,63.87,11.44
33673,US-2012-MS17770140-41139,OFF-BI-4341,4,76.78,0.7,-58.86,10.62
10941,ES-2012-SC2038064-41215,OFF-FA-6197,1,15.96,0.0,1.59,2.49
50378,IR-2015-SF1096560-42166,OFF-SU-4996,1,40.83,0.0,6.51,2.49
35906,CA-2013-MS17770140-41422,OFF-PA-6582,7,45.36,0.0,21.77,5.65
39870,CA-2013-MS17770140-41567,OFF-FA-6129,2,24.56,0.0,11.54,5.27
7244,MX-2012-CC1267082-41011,OFF-BI-3737,4,19.36,0.0,8.88,2.49
3723,MX-2015-VD2167082-42080,OFF-EN-3088,3,34.08,0.0,10.56,2.49
1745,MX-2013-LC1696055-41559,OFF-FA-2961,6,32.83,0.4,-10.97,2.489
1372,MX-2015-RF1934536-42192,OFF-ST-4105,2,51.17,0.2,10.21,2.487
4007,MX-2015-SF2006518-42307,OFF-PA-6601,1,30.92,0.0,4.0,2.487
659,US-2014-GK14620101-41744,OFF-PA-4167,2,21.31,0.4,-0.01,2.484
1711,US-2014-DM13345143-41801,OFF-FA-3057,3,17.46,0.4,-2.64,2.482
45614,MO-2014-AB25586-41966,OFF-PA-4461,1,52.53,0.0,9.45,2.48
47027,RS-2015-AY555108-42334,OFF-BI-4803,1,29.91,0.0,11.94,2.48
35903,CA-2013-MS17770140-41422,TEC-PH-5566,1,45.99,0.0,13.34,3.64
34413,CA-2014-MS17770140-41875,OFF-AP-2932,5,43.1,0.0,11.21,3.47
50171,ML-2015-AZ75079-42343,OFF-ST-4253,1,18.75,0.0,8.61,2.48
34411,CA-2014-MS17770140-41875,OFF-PA-6535,6,34.68,0.0,16.99,3.21
45366,SA-2012-BP1290110-40926,OFF-BI-3723,1,14.19,0.0,2.97,2.48
48203,HU-2013-CM219057-41583,OFF-PA-4471,1,18.36,0.0,6.6,2.48
24397,IN-2015-CK125957-42241,OFF-ST-6059,1,44.06,0.1,-2.95,2.48
22746,IN-2015-DK132257-42368,OFF-LA-4541,3,27.95,0.1,6.17,2.48
38458,CA-2012-MS17770140-41093,OFF-PA-6087,3,21.84,0.0,10.92,2.04
11176,ES-2015-DL1331548-42351,OFF-AR-6122,2,20.64,0.0,9.06,2.48
18507,ES-2013-DB1366045-41445,OFF-BI-3716,3,34.38,0.0,8.91,2.48
49449,NI-2015-FM438095-42153,OFF-AR-3463,2,19.31,0.7,-20.65,2.48
24677,IN-2015-HW1493559-42212,OFF-EN-4447,3,41.64,0.47,-15.78,2.48
18327,ES-2012-JD16015125-41125,OFF-AR-3483,2,35.7,0.0,2.82,2.48
17462,IT-2014-JD1615091-41885,OFF-AR-3451,2,18.93,0.5,-3.81,2.48
19093,ES-2013-JR16210139-41402,OFF-AR-3532,2,38.28,0.0,8.4,2.48
10971,ES-2014-KS1630048-41876,OFF-BI-3723,2,28.38,0.0,5.94,2.48
28838,ID-2015-KB16405102-42339,OFF-ST-6058,2,54.35,0.45,-34.63,2.48
19579,ES-2015-KA1652545-42353,OFF-LA-3312,3,15.84,0.5,-9.9,2.48
5815,MX-2015-KC1667518-42070,OFF-EN-4441,1,31.88,0.0,6.36,2.48
17468,IT-2013-MV1748591-41436,OFF-BI-6381,7,46.83,0.5,-11.34,2.48
10767,IT-2013-MG1789091-41510,OFF-SU-4120,6,86.76,0.5,-78.12,2.48
18459,ES-2015-MM1792045-42199,OFF-BI-3723,3,21.29,0.5,-12.38,2.48
17624,ES-2012-ML1826548-41136,OFF-FA-3060,2,32.04,0.0,8.64,2.48
33674,US-2012-MS17770140-41139,OFF-SU-2976,2,9.18,0.2,1.15,1.93
38459,CA-2012-MS17770140-41093,OFF-BI-6634,5,15.6,0.0,7.64,1.8
23625,ID-2013-PG18820130-41395,OFF-LA-6050,2,11.13,0.47,-0.87,2.48
14783,IT-2012-PB1910591-41039,OFF-ST-4031,4,18.66,0.5,-6.78,2.48
16543,ES-2014-RH1949545-41944,OFF-AR-3461,3,87.84,0.0,4.32,2.48
35905,CA-2013-MS17770140-41422,OFF-BI-2926,2,6.1,0.2,2.06,1.35
8055,MX-2014-SC2044082-41809,OFF-BI-2918,2,11.92,0.0,2.6,2.48
34414,CA-2014-MS17770140-41875,OFF-SU-2983,4,15.88,0.0,0.16,1.31
1443,MX-2013-NK1849018-41415,OFF-AP-3569,3,120.0,0.0,24.0,2.479
6462,MX-2015-DG1330093-42319,OFF-BI-4814,3,31.68,0.0,12.3,2.476
738,MX-2014-HR1483018-41978,OFF-FA-6184,3,37.32,0.0,4.8,2.476
3606,MX-2014-AH1058518-41971,OFF-ST-4061,6,69.84,0.0,15.36,2.475
3098,MX-2013-JK1562528-41600,OFF-LA-5387,2,14.48,0.0,3.44,2.474
7466,MX-2014-AF1087026-41920,OFF-BI-4825,2,9.32,0.0,0.0,2.473
1837,MX-2014-JE1547554-41940,OFF-EN-5037,2,20.23,0.4,1.67,2.473
6576,MX-2014-AT1043582-41842,OFF-PA-6600,3,98.22,0.0,35.34,2.472
7100,MX-2013-CC1222036-41565,OFF-BI-2912,5,16.32,0.2,4.62,2.471
17744,ES-2015-AB1010545-42143,OFF-AR-6112,2,31.92,0.0,11.76,2.47
48285,NI-2012-BM114095-41061,FUR-CH-4702,1,48.37,0.7,-67.73,2.47
27901,ID-2015-BP1118559-42333,OFF-LA-4640,4,27.16,0.47,-7.28,2.47
44895,ZA-2014-BF1215147-41742,OFF-AR-3555,2,31.07,0.7,-69.43,2.47
49591,TU-2014-CS1950134-41870,OFF-ST-6046,1,79.37,0.6,-85.33,2.47
23922,ID-2014-CS1225059-41944,OFF-ST-4252,2,32.72,0.17,-3.58,2.47
49165,MO-2012-Co264086-41053,TEC-AC-3385,1,81.69,0.0,4.89,2.47
15228,ES-2015-DB1321048-42362,FUR-FU-5731,2,33.91,0.1,13.15,2.47
18694,ES-2012-DJ1342048-41032,OFF-AR-6122,3,30.96,0.0,13.59,2.47
43125,IR-2015-FC433560-42180,OFF-ST-6281,1,54.21,0.0,11.37,2.47
13820,ES-2013-JO15145139-41614,OFF-BI-6371,3,83.97,0.0,27.63,2.47
32782,CA-2012-MS17770140-41239,OFF-FA-6129,2,3.76,0.0,1.32,1.25
26933,ID-2012-KC1625597-41241,OFF-ST-4030,2,10.29,0.5,-2.07,2.47
45016,AG-2013-KF62853-41594,OFF-ST-6251,2,46.5,0.0,9.72,2.47
32044,CA-2012-MH17785140-41055,OFF-ST-4273,4,359.32,0.0,7.19,92.1
29212,ID-2013-LH1715559-41417,OFF-PA-4002,2,28.08,0.47,-7.98,2.47
25172,IN-2015-LS1723078-42251,OFF-BI-3734,3,20.52,0.0,6.75,2.47
23705,IN-2013-LS172457-41500,OFF-LA-4549,5,20.93,0.1,3.83,2.47
27390,IN-2014-MK1790527-41675,TEC-PH-5827,1,73.2,0.0,5.1,2.47
17957,ES-2014-NM1852064-41863,OFF-LA-6035,2,13.56,0.0,0.78,2.47
32043,CA-2012-MH17785140-41055,FUR-TA-4944,10,567.12,0.2,-28.36,64.25
40934,CA-2012-MH17785140-41230,FUR-TA-5061,4,730.2,0.0,94.93,47.57
15400,IT-2012-RS19765124-41262,OFF-AR-3451,2,18.93,0.5,-3.81,2.47
37485,CA-2013-MH17785140-41593,OFF-AR-5296,6,119.04,0.0,35.71,25.13
37483,CA-2013-MH17785140-41593,OFF-ST-4082,3,70.95,0.0,20.58,18.94
28277,IN-2013-TT2107027-41416,OFF-FA-5487,3,42.57,0.0,2.97,2.47
15753,ES-2014-TA2138544-41683,OFF-BI-4803,1,29.91,0.0,11.94,2.47
6819,MX-2012-CM1219031-41257,TEC-AC-5100,3,56.64,0.0,23.22,2.47
212,US-2015-MW182205-42095,OFF-FA-6201,2,8.18,0.4,-2.06,2.47
2819,MX-2015-GM1450098-42025,OFF-FA-2943,5,39.0,0.4,5.2,2.468
599,MX-2015-PO1885036-42119,TEC-MA-6146,2,29.81,0.7,-36.79,2.468
3692,MX-2015-RF1984082-42259,TEC-AC-5874,3,227.82,0.0,104.76,2.468
10152,US-2013-ST2053018-41581,OFF-PA-6606,2,14.8,0.6,-18.52,2.468
3086,US-2015-AM10360101-42077,OFF-EN-3104,3,28.19,0.4,-10.81,2.467
6030,MX-2015-CV1229551-42318,OFF-ST-5689,3,46.08,0.0,8.7,2.466
3478,US-2013-CS11845101-41607,OFF-ST-6067,3,58.21,0.4,-2.93,2.464
10064,US-2014-BM1114018-41843,FUR-FU-3946,6,30.38,0.6,-7.66,2.462
3702,MX-2012-BP1123051-41264,OFF-LA-3260,6,54.72,0.0,20.16,2.462
3494,US-2015-IG1508555-42245,OFF-EN-3098,2,36.1,0.4,-4.22,2.462
816,US-2013-TT21265143-41636,OFF-SU-3004,2,35.18,0.4,-0.02,2.461
31091,ID-2014-AM1070592-41927,OFF-BI-3736,8,27.36,0.4,-6.96,2.46
27888,IN-2014-BW1120058-41802,OFF-ST-5687,2,48.9,0.0,6.84,2.46
40933,CA-2012-MH17785140-41230,FUR-FU-4760,2,137.54,0.0,55.02,11.27
46486,BO-2013-BT130513-41305,OFF-ST-6041,2,33.12,0.0,1.98,2.46
37484,CA-2013-MH17785140-41593,OFF-BI-3731,6,34.94,0.2,11.79,10.68
45431,EZ-2015-CH207032-42063,OFF-AR-3545,1,32.13,0.0,16.05,2.46
40708,CA-2014-MH17785140-41709,OFF-ST-5239,1,104.7,0.2,6.54,6.02
29260,IN-2012-Dl13600130-41159,TEC-AC-4171,2,42.71,0.47,-2.47,2.46
20355,IN-2014-EM139607-41895,OFF-BI-3249,2,20.57,0.1,8.45,2.46
29280,IN-2012-GH1442558-41059,OFF-FA-6204,3,31.59,0.0,0.9,2.46
22475,IN-2012-GW1460558-41081,OFF-BI-6377,2,23.1,0.0,7.14,2.46
31767,CA-2013-MH17785140-41628,OFF-PA-4009,1,55.48,0.0,26.63,5.59
50934,RO-2015-JE5475107-42342,TEC-AC-4154,1,41.73,0.0,16.26,2.46
40923,CA-2015-MH17785140-42271,OFF-PA-6449,2,9.25,0.2,3.35,2.0
28841,ID-2015-KB16405102-42339,OFF-SU-4136,2,45.84,0.45,-17.52,2.46
34580,CA-2012-MH17785140-41181,FUR-FU-5171,3,15.24,0.0,5.18,1.61
48747,YM-2015-MC7845145-42335,FUR-FU-5724,1,13.16,0.7,-27.64,2.46
7119,MX-2013-ML1826518-41394,OFF-PA-4008,5,44.6,0.0,16.9,2.46
33600,CA-2015-MO17800140-42265,FUR-CH-4407,4,723.92,0.0,188.22,46.85
19031,ES-2013-RD1948045-41551,OFF-EN-5022,5,76.2,0.0,22.8,2.46
7688,MX-2015-SM2000536-42130,OFF-SU-4980,3,38.02,0.2,6.64,2.46
14422,ES-2013-SW20245139-41459,OFF-EN-3658,2,23.82,0.0,5.7,2.46
22453,IN-2015-SM20905130-42332,OFF-BI-4814,2,26.29,0.17,6.91,2.46
29841,IN-2015-TM2101066-42230,OFF-EN-5037,3,75.87,0.0,23.49,2.46
30379,ID-2013-TS215057-41599,OFF-EN-4909,2,14.47,0.4,-1.49,2.46
21705,IN-2013-TB216257-41633,OFF-BI-4811,1,13.45,0.1,5.53,2.46
27942,IN-2013-TB2162558-41601,FUR-CH-4518,1,64.11,0.0,24.36,2.46
7755,US-2013-AF1087055-41556,OFF-AR-3545,1,11.69,0.4,-0.21,2.459
8426,MX-2014-MS1798082-41777,OFF-EN-4906,2,9.76,0.0,0.68,2.459
8676,MX-2013-SW2075537-41635,OFF-AR-5913,3,37.86,0.0,3.36,2.459
1414,MX-2013-EB1397536-41522,OFF-SU-4975,1,16.72,0.2,2.08,2.457
3253,MX-2014-EH1400518-41984,OFF-EN-3092,3,19.2,0.0,7.44,2.455
49570,NI-2013-AH19595-41318,OFF-EN-4914,2,21.58,0.7,-36.02,2.45
16739,ES-2015-AR10345139-42178,OFF-FA-2943,3,29.25,0.5,-5.85,2.45
48780,IZ-2013-AF87061-41503,OFF-EN-5043,1,20.49,0.0,3.66,2.45
25636,IN-2013-AG109007-41401,OFF-FA-6200,2,29.27,0.1,1.25,2.45
25270,IN-2014-BF112157-41866,OFF-BI-2917,3,23.17,0.1,0.49,2.45
34323,CA-2015-MO17800140-42117,FUR-FU-6225,3,254.35,0.2,0.0,27.8
33047,CA-2013-MO17800140-41600,FUR-TA-4615,2,206.96,0.3,-32.52,16.09
19713,ES-2015-CJ1201064-42323,OFF-AR-3481,3,49.77,0.0,7.38,2.45
26633,IN-2015-CS1246011-42074,OFF-BI-3291,3,13.23,0.0,3.96,2.45
31967,US-2015-MO17800140-42165,FUR-TA-3754,1,108.93,0.5,-71.89,14.94
43412,GH-2013-Dl360049-41562,TEC-AC-5889,1,53.16,0.0,17.01,2.45
41886,EG-2015-DN369038-42311,OFF-FA-2954,2,33.6,0.0,12.42,2.45
43833,IR-2015-EL373560-42168,OFF-FA-6203,2,21.6,0.0,3.24,2.45
10741,ES-2015-EM13960139-42196,OFF-BI-4811,2,29.88,0.0,2.64,2.45
47109,PL-2015-EH4005103-42173,OFF-FA-5475,2,33.0,0.0,15.84,2.45
10896,IT-2013-FA1423091-41340,OFF-AR-3491,2,27.27,0.5,-18.03,2.45
13533,ES-2014-FH14350139-41777,OFF-BI-3249,3,34.29,0.0,12.33,2.45
29883,ID-2015-GH144107-42308,OFF-LA-5382,5,38.88,0.1,-0.12,2.45
40747,CA-2015-MO17800140-42159,OFF-ST-4068,9,136.26,0.0,5.45,13.02
25946,IN-2015-GH1466527-42302,OFF-AR-3501,1,47.58,0.0,13.32,2.45
33601,CA-2015-MO17800140-42265,OFF-FA-6129,3,106.32,0.0,49.97,11.29
32312,CA-2013-MO17800140-41534,OFF-PA-6579,5,32.4,0.0,15.55,7.02
46852,UP-2015-JW5220137-42269,OFF-EN-3108,1,17.49,0.0,6.12,2.45
31966,US-2015-MO17800140-42165,FUR-FU-2858,3,23.98,0.6,-14.39,4.57
17212,ES-2014-JJ15760139-41668,OFF-BI-4826,5,36.75,0.0,11.25,2.45
31968,US-2015-MO17800140-42165,OFF-PA-3010,8,36.35,0.2,11.36,3.22
1121,MX-2015-JD1615082-42056,OFF-PA-5853,3,59.58,0.0,9.48,2.45
31923,CA-2015-MO17800140-42263,FUR-FU-5171,7,35.56,0.0,12.09,1.95
21885,IN-2013-KN163907-41611,OFF-AR-3463,1,28.97,0.1,-1.63,2.45
41915,SF-2012-KH6690117-41140,OFF-FA-2956,2,16.8,0.0,6.54,2.45
20059,ES-2014-LE16810120-41719,OFF-FA-5474,2,30.06,0.0,12.0,2.45
32538,CA-2014-MO17800140-41881,TEC-PH-5833,4,22.0,0.0,5.5,1.28
14367,ES-2015-MS1798045-42154,OFF-AR-3459,2,59.22,0.0,20.7,2.45
22454,IN-2014-MS1798058-41801,OFF-PA-4008,4,53.52,0.0,22.92,2.45
29050,IN-2013-ML1804078-41434,OFF-BI-3737,3,20.16,0.0,9.0,2.45
34877,CA-2014-MT17815140-41846,FUR-TA-5421,8,2430.08,0.0,388.81,99.52
39591,US-2015-MT17815140-42077,TEC-PH-5559,2,299.9,0.0,74.98,34.52
22274,ID-2015-NM1852097-42263,OFF-BI-3257,3,73.26,0.5,-52.83,2.45
12955,IT-2015-NZ1856564-42260,OFF-ST-6033,5,386.64,0.4,-212.76,2.45
44547,MO-2014-NS864086-41897,OFF-ST-4062,1,17.01,0.0,7.98,2.45
27102,IN-2013-PM189407-41635,OFF-AR-6118,1,23.44,0.1,9.88,2.45
45847,TU-2013-PW9030134-41448,OFF-PA-5850,2,38.66,0.6,-54.16,2.45
34876,CA-2014-MT17815140-41846,OFF-PA-3041,5,65.5,0.0,32.1,3.91
36413,CA-2015-MT17815140-42320,OFF-ST-3399,1,35.48,0.0,0.0,2.11
25145,ID-2012-RD19660144-40914,OFF-PA-4162,3,38.77,0.17,11.59,2.45
44362,TU-2013-RW9690134-41282,TEC-AC-5122,1,40.48,0.6,-58.7,2.45
23730,ID-2015-SR20425118-42235,OFF-LA-4693,3,17.64,0.5,-10.62,2.45
18624,IT-2014-SD2048562-41733,OFF-BI-2893,3,19.98,0.5,-3.6,2.45
28822,IN-2015-SS2059090-42277,FUR-FU-4084,1,58.17,0.0,15.69,2.45
28207,IN-2013-TS212057-41465,OFF-EN-3675,1,18.9,0.1,3.99,2.45
35735,CA-2014-MT17815140-42001,OFF-PA-6577,2,10.37,0.2,3.63,1.91
48623,TX-2013-TM11490135-41593,OFF-BI-3255,2,28.98,0.7,-56.04,2.45
32304,CA-2013-MT17815140-41584,OFF-BI-6332,3,4.4,0.7,-3.52,1.76
2386,MX-2013-DP1300039-41382,OFF-AR-3489,2,32.48,0.0,15.56,2.449
4450,MX-2015-ML1741031-42320,OFF-LA-4529,2,17.2,0.0,6.52,2.449
9924,MX-2015-MH1802582-42283,OFF-PA-6623,3,26.52,0.0,5.28,2.449
2816,MX-2015-CB1202531-42360,OFF-LA-6035,2,9.04,0.0,2.24,2.447
1239,MX-2014-RA1988551-41795,OFF-PA-4182,5,56.0,0.0,22.9,2.446
4470,MX-2014-AG1076536-41768,OFF-FA-3072,4,27.78,0.2,2.02,2.441
7870,US-2013-SC2068018-41499,OFF-FA-5475,6,26.4,0.6,-30.36,2.441
18365,ES-2014-AB1025545-41853,OFF-ST-6229,3,45.85,0.1,18.85,2.44
29251,ID-2015-AO108107-42143,OFF-BI-2918,5,26.82,0.4,-7.68,2.44
30673,IN-2013-AP1091592-41398,OFF-PA-3997,4,32.76,0.4,5.4,2.44
17923,ES-2014-AW10930139-41654,OFF-ST-4253,3,56.25,0.0,25.83,2.44
47449,IR-2015-BW111060-42112,OFF-PA-6618,1,27.78,0.0,6.93,2.44
10657,ES-2014-BM1114045-41709,OFF-EN-4437,3,29.7,0.0,11.88,2.44
26977,IN-2014-BS1159027-41924,OFF-AR-3533,2,40.26,0.0,4.38,2.44
45426,TU-2013-BD1770134-41450,OFF-AR-3527,2,43.92,0.6,-46.14,2.44
21963,IN-2012-CS118457-40990,OFF-LA-4539,3,29.08,0.1,9.37,2.44
35736,CA-2014-MT17815140-42001,OFF-PA-4892,4,23.68,0.2,7.4,1.62
46823,YM-2012-CC2370145-41178,OFF-ST-6033,1,38.53,0.7,-88.64,2.44
27011,IN-2012-CM1244521-41271,OFF-EN-4435,3,26.1,0.0,3.6,2.44
46199,NI-2013-DB361595-41373,FUR-BO-5972,1,44.45,0.7,-50.38,2.44
39388,CA-2013-MT17815140-41618,OFF-LA-3270,2,5.76,0.0,2.82,1.27
34875,CA-2014-MT17815140-41846,OFF-ST-3078,1,7.89,0.0,0.32,1.22
333,MX-2012-FA1423018-41199,OFF-PA-6600,2,65.48,0.0,23.56,2.44
48866,UP-2015-JL5235137-42081,OFF-FA-2951,1,16.11,0.0,5.31,2.44
21204,ID-2014-JE157157-41944,OFF-SU-4978,3,77.44,0.1,22.36,2.44
32303,CA-2013-MT17815140-41584,OFF-EN-5678,3,7.08,0.2,2.48,1.18
39453,CA-2014-MS17830140-41917,FUR-TA-3622,2,239.37,0.3,-23.94,40.55
32051,CA-2013-MS17830140-41615,FUR-FU-2858,4,79.92,0.0,28.77,6.31
36142,CA-2013-MS17830140-41478,OFF-BI-2880,3,10.51,0.2,3.68,1.67
31889,CA-2012-MS17830140-40918,OFF-AR-5289,2,9.34,0.2,1.17,1.21
50784,TU-2014-MG7680134-41906,OFF-ST-6272,1,21.86,0.6,-30.07,2.44
47527,BO-2015-MS798013-42091,OFF-AR-6113,1,17.88,0.0,6.06,2.44
15126,IT-2015-NP1832591-42122,TEC-MA-4192,2,46.41,0.5,-0.03,2.44
46440,CG-2014-NC834033-41895,OFF-BI-4824,2,16.98,0.0,4.74,2.44
20151,ES-2012-PO1885045-41025,OFF-LA-5389,3,30.87,0.0,6.12,2.44
41936,GG-2014-RD966047-41995,OFF-BI-4809,2,27.3,0.0,3.78,2.44
31890,CA-2012-MS17830140-40918,TEC-AC-5210,3,31.2,0.2,9.75,1.13
21600,ID-2015-SW202757-42216,OFF-SU-6165,2,36.0,0.4,0.6,2.44
32813,CA-2015-MC17845140-42349,FUR-TA-3559,4,1669.6,0.0,116.87,135.86
20782,IN-2012-SN2056027-41143,OFF-EN-3658,4,47.64,0.0,17.04,2.44
24754,IN-2013-TS2150558-41500,OFF-LA-4658,8,52.32,0.0,14.64,2.44
30007,ID-2015-VG217907-42102,OFF-FA-5475,2,29.7,0.1,-2.34,2.44
15274,IT-2013-YS2188048-41607,OFF-LA-5393,3,29.07,0.0,12.42,2.44
3637,MX-2013-CK1232536-41628,OFF-BI-4809,5,36.4,0.2,10.0,2.439
7953,MX-2015-LB1679539-42252,OFF-SU-4994,3,82.86,0.0,16.56,2.438
7642,MX-2015-RH1949539-42161,OFF-FA-6204,3,21.84,0.0,10.26,2.434
4511,MX-2015-MY1829531-42066,OFF-FA-6204,4,28.08,0.0,4.16,2.433
7795,MX-2015-LD1700582-42320,OFF-BI-3719,4,32.96,0.0,4.56,2.432
1349,US-2013-PA190605-41536,OFF-LA-3323,6,28.44,0.4,3.72,2.431
12478,ES-2015-AS1022545-42357,OFF-PA-6616,1,20.28,0.0,6.27,2.43
31982,CA-2012-MC17845140-41094,TEC-AC-5279,3,479.97,0.0,163.19,94.49
34939,CA-2012-MC17845140-41262,OFF-BI-4822,2,487.98,0.2,152.5,51.65
34942,CA-2012-MC17845140-41262,OFF-BI-5638,5,155.12,0.2,50.41,26.19
19766,ES-2012-BC11125120-41010,OFF-BI-3246,2,21.06,0.0,4.8,2.43
38622,US-2015-MC17845140-42319,OFF-AP-4221,5,400.8,0.0,112.22,23.36
46453,IZ-2012-BD162061-41230,OFF-AR-5912,1,17.01,0.0,7.14,2.43
48362,ML-2015-BM178579-42014,FUR-FU-3067,1,24.99,0.0,7.74,2.43
39509,CA-2014-MC17845140-41951,OFF-ST-5239,3,314.09,0.2,19.63,14.29
16147,IT-2014-DB1336064-41923,OFF-ST-5708,1,36.72,0.4,-5.52,2.43
42929,ZA-2013-DN3690147-41429,OFF-AP-4719,1,28.98,0.7,-50.25,2.43
10958,ES-2015-GH1441045-42125,OFF-BI-6397,4,15.96,0.0,1.68,2.43
30507,ID-2015-IL1510092-42209,OFF-FA-5481,6,31.64,0.4,-20.2,2.43
49136,TU-2014-JF5355134-41874,OFF-BI-2893,2,10.66,0.6,-5.06,2.43
25228,IN-2013-JS1594058-41290,OFF-LA-6051,2,21.78,0.0,10.86,2.43
49741,TU-2013-KB6315134-41593,OFF-BI-3717,6,32.4,0.6,-22.68,2.43
34940,CA-2012-MC17845140-41262,OFF-AR-3535,2,47.3,0.0,12.3,6.7
25667,IN-2015-MB180857-42172,OFF-FA-6208,3,36.86,0.1,9.41,2.43
13141,ES-2014-MC181008-41977,OFF-FA-6198,3,40.77,0.0,20.34,2.43
12855,ES-2015-NR1855045-42113,OFF-FA-2953,7,116.76,0.0,57.12,2.43
22061,IN-2015-PS1897058-42337,OFF-FA-2949,5,72.6,0.0,23.85,2.43
42085,EG-2014-SK999038-41812,OFF-AR-3489,1,24.36,0.0,9.72,2.43
17264,IT-2015-SC20800125-42308,OFF-AR-5926,1,12.36,0.0,3.45,2.43
11361,ES-2013-VB21745120-41275,OFF-LA-4663,7,61.32,0.0,9.66,2.43
43761,SF-2012-YS11880117-41245,OFF-AR-3494,1,29.85,0.0,6.84,2.43
1364,MX-2013-BK1126039-41454,OFF-LA-6042,3,22.98,0.0,2.7,2.429
2732,MX-2014-JO1528031-41902,TEC-PH-3142,1,43.52,0.0,10.0,2.429
8505,MX-2015-BN1147018-42301,OFF-ST-4105,1,31.98,0.0,11.5,2.427
7556,MX-2013-HM1486082-41313,OFF-FA-5470,5,48.5,0.0,10.1,2.426
6265,US-2012-TH2123598-41188,OFF-LA-4555,5,22.92,0.4,-4.28,2.422
31984,CA-2012-MC17845140-41094,OFF-PA-6554,3,19.44,0.0,9.33,4.95
24990,ID-2014-BF109757-41842,OFF-FA-6206,2,19.76,0.1,1.94,2.42
