order_id,product_id,row_id,quantity,sales,discount,profit,shipping_cost
CA-2012-TB21400140-41158,FUR-FU-4228,33942,3,57.69,0.0,23.65,4.22
ZA-2015-LO7170147-42245,OFF-BI-4824,44144,1,2.55,0.7,-3.57,1.2
ID-2013-ML174107-41403,OFF-AR-3547,20305,1,8.69,0.4,-4.36,1.2
ID-2015-ML1741059-42336,OFF-BI-3289,29876,5,16.06,0.17,5.86,1.2
NI-2015-MG768095-42288,OFF-AR-6125,49649,1,13.33,0.7,-16.46,1.2
ES-2012-MM1792096-40934,OFF-BI-2891,11828,1,12.78,0.0,5.49,1.2
CA-2015-TB21400140-42167,OFF-PA-6493,35516,2,37.94,0.0,18.21,3.72
CA-2012-TB21400140-40930,FUR-FU-6330,41286,3,25.25,0.2,4.1,3.64
IN-2012-MW1822059-40932,OFF-BI-3292,22358,3,11.88,0.17,4.23,1.2
CA-2012-TB21400140-40943,OFF-BI-3266,32815,3,13.27,0.2,4.31,2.26
IN-2015-NZ1856511-42096,OFF-PA-4467,25758,3,93.51,0.0,20.52,1.2
CA-2012-TB21400140-41158,OFF-PA-6562,33944,2,12.96,0.0,6.22,1.64
NI-2015-PB880595-42249,OFF-BI-3734,44046,1,2.05,0.7,-3.38,1.2
CA-2015-TB21400140-42167,OFF-BI-2923,35517,6,18.29,0.2,6.63,1.42
NI-2012-PO918095-41230,OFF-EN-4433,45696,2,10.4,0.7,-14.92,1.2
AG-2014-RD95853-41712,OFF-LA-4657,45325,2,18.06,0.0,9.0,1.2
US-2014-RB1964554-41979,FUR-FU-5731,1975,1,3.77,0.7,-8.17,1.2
NI-2012-RF984095-41233,OFF-ST-6025,51024,2,6.48,0.7,-9.54,1.2
US-2015-TB21400140-42094,OFF-AR-5166,38799,2,6.08,0.0,2.07,1.38
ID-2013-SC20260102-41431,OFF-FA-3069,24283,1,4.57,0.45,-3.17,1.2
CA-2015-TP21415140-42234,FUR-CH-4623,38540,9,4416.17,0.3,-630.88,566.65
CA-2012-TP1141523-40968,OFF-ST-4258,44228,4,551.16,0.0,71.64,164.36
IR-2013-SC1080060-41529,OFF-BI-3186,43309,1,27.33,0.0,3.54,1.2
MX-2015-TT2126582-42329,OFF-AR-3489,5667,1,16.24,0.0,7.78,1.2
CA-2012-TP1141523-40968,FUR-CH-4520,44230,4,246.48,0.0,105.96,65.81
CA-2013-TP21415140-41606,FUR-FU-6240,35443,3,322.59,0.0,64.52,33.48
MX-2014-LC1705051-41643,OFF-LA-4640,8685,3,25.62,0.0,12.78,1.199
MX-2015-TD2099582-42369,OFF-LA-4664,6852,1,7.12,0.0,0.56,1.199
MX-2015-DB1312028-42285,OFF-SU-4981,9616,1,10.12,0.0,1.6,1.198
MX-2014-HG1496551-41986,OFF-AR-5911,5120,2,21.36,0.0,3.6,1.197
US-2014-MS179805-41748,OFF-PA-4161,2257,4,25.06,0.4,-16.3,1.197
US-2014-RD1972054-41815,OFF-AR-6111,9741,3,17.96,0.4,-9.94,1.197
US-2014-TZ2144554-41852,OFF-BI-4828,7526,5,16.74,0.4,-11.16,1.197
MX-2012-KD1649582-41202,OFF-EN-3093,455,4,19.2,0.0,4.56,1.196
MX-2015-PK1891093-42256,OFF-BI-6398,7062,3,12.06,0.0,3.48,1.195
MX-2015-CA1205582-42276,OFF-FA-5467,7094,2,18.48,0.0,4.96,1.195
MX-2012-LS1724528-40999,OFF-BI-3716,2463,2,15.28,0.0,1.96,1.195
MX-2013-ML1741039-41574,OFF-SU-4317,8125,1,13.24,0.0,2.78,1.195
MX-2013-SE2011026-41588,FUR-FU-5733,9208,2,21.16,0.0,4.44,1.194
US-2015-JL151755-42154,OFF-BI-6376,5870,1,2.24,0.7,-4.86,1.193
MX-2014-RH1949518-41670,OFF-LA-3316,3120,3,13.92,0.0,1.8,1.193
MX-2013-HL1504051-41597,FUR-FU-6257,9893,1,12.62,0.0,4.28,1.192
MX-2013-JC1538518-41384,OFF-FA-6191,1386,3,25.86,0.0,0.48,1.192
IT-2015-AB1001548-42074,OFF-LA-6043,13608,3,27.0,0.0,3.78,1.19
KZ-2014-AR40568-41684,OFF-AR-3525,44748,1,16.09,0.7,-24.14,1.19
EG-2015-AP72038-42332,OFF-AR-3468,42242,2,97.32,0.0,17.46,1.19
MO-2014-AP72086-41849,OFF-FA-6184,45530,1,18.66,0.0,8.94,1.19
CG-2015-AJ78033-42158,OFF-AR-5927,43312,1,14.28,0.0,6.54,1.19
CA-2012-TP1141523-40968,TEC-PH-3153,44229,4,493.2,0.0,123.24,18.19
CA-2015-TP21415140-42045,OFF-BI-4359,34381,4,252.78,0.8,-417.09,14.08
IN-2015-BP11290113-42269,OFF-BI-6398,24609,2,12.06,0.0,0.36,1.19
ID-2014-BE11410102-41755,OFF-LA-3316,29133,3,11.48,0.45,-0.49,1.19
CA-2014-TP21415140-41880,FUR-BO-5946,35368,2,156.37,0.32,-52.89,10.8
CA-2012-TP1141523-40968,OFF-BI-2884,44227,1,30.48,0.0,2.73,6.7
CA-2015-TP21415140-42045,TEC-AC-5656,34382,2,127.98,0.2,16.0,6.42
IR-2013-CJ187560-41539,OFF-EN-4909,44624,1,12.06,0.0,3.36,1.19
MO-2012-CJ201086-41227,OFF-AR-6110,44708,1,14.7,0.0,2.94,1.19
CA-2014-TP21415140-41880,OFF-BI-3118,35366,9,13.14,0.8,-21.68,3.19
CA-2012-TP1141523-40968,OFF-FA-5472,44225,1,12.36,0.0,2.46,3.1
CA-2012-TP1141523-40968,OFF-LA-4693,44226,1,11.76,0.0,5.64,2.24
CA-2015-TP21415140-42045,OFF-AP-3377,34384,2,12.99,0.8,-32.48,1.9
CA-2014-TP21415140-41880,OFF-BI-4361,35367,4,10.02,0.8,-16.54,1.42
CA-2015-TP21415140-42265,OFF-PA-6542,33564,2,12.96,0.0,6.35,1.07
IS-2015-DD357063-42069,OFF-FA-6193,45936,1,13.8,0.0,1.38,1.19
NI-2014-EK379595-41794,OFF-LA-6056,41626,1,2.07,0.7,-2.37,1.19
IR-2015-EM406560-42317,OFF-LA-6030,50020,1,13.05,0.0,6.0,1.19
ZA-2015-EH4125147-42307,OFF-PA-4002,42328,2,15.89,0.7,-27.61,1.19
CA-2015-TP21415140-42045,FUR-FU-6101,34383,2,3.98,0.6,-2.69,1.05
CA-2012-TS21430140-41119,FUR-BO-5742,36458,8,1367.84,0.0,259.89,70.66
ES-2015-GW1460545-42262,FUR-BO-4858,10633,4,618.08,0.1,27.44,1.19
IN-2012-GT1475558-40997,OFF-BI-4826,30283,3,22.05,0.0,7.92,1.19
TU-2015-IM5055134-42237,OFF-AR-3490,43127,1,10.14,0.6,-8.37,1.19
TU-2015-JG5115134-42364,OFF-FA-6206,45921,2,8.78,0.6,-5.5,1.19
ES-2015-JA15970139-42184,TEC-PH-3140,15561,1,66.57,0.0,29.28,1.19
RS-2014-KB6240108-41908,OFF-PA-4184,47140,1,15.3,0.0,0.6,1.19
CA-2012-TS21430140-41223,FUR-BO-3175,37252,4,521.96,0.5,-250.54,41.99
CA-2015-TS21430140-42197,TEC-PH-3383,40010,6,71.95,0.2,5.4,5.51
TU-2014-KL6645134-41818,OFF-BI-2891,46076,2,10.22,0.6,-4.36,1.19
IZ-2015-KM672061-42020,OFF-BI-6400,43642,4,19.56,0.0,4.68,1.19
TU-2012-LR6915134-41233,OFF-BI-4828,42496,2,6.7,0.6,-3.86,1.19
AG-2013-LM70653-41352,OFF-AR-6123,49855,1,11.31,0.0,0.99,1.19
ID-2013-LH1715559-41417,OFF-LA-3316,29211,5,18.44,0.47,-1.51,1.19
US-2014-TS21430140-41878,OFF-AR-5334,35880,2,8.26,0.0,3.8,2.99
CA-2014-TS21430140-41957,FUR-FU-5175,36434,4,30.36,0.0,13.05,2.58
CA-2012-TS21430140-41223,FUR-FU-4383,37251,2,23.97,0.2,7.79,2.07
CA-2015-TS21430140-42197,OFF-BI-2909,40011,5,29.8,0.2,9.31,1.15
ES-2015-MG1769545-42263,OFF-BI-3738,18750,2,15.24,0.0,6.84,1.19
CA-2014-TZ1144523-41985,OFF-BI-3727,48388,2,100.26,0.0,21.0,8.28
ES-2014-NC18535120-41686,OFF-LA-5382,13136,1,8.64,0.0,3.36,1.19
CA-2013-TZ1144523-41502,OFF-BI-6381,47046,4,53.52,0.0,20.28,8.2
ES-2014-PS1904545-41845,TEC-CO-6001,20046,1,106.97,0.15,40.25,1.19
AU-2015-PF91208-42181,OFF-FA-6185,45482,1,16.68,0.0,6.33,1.19
IN-2014-PF1916566-41726,OFF-LA-4665,26011,2,21.72,0.0,3.42,1.19
NI-2014-RA928595-41856,OFF-EN-3099,49248,2,29.2,0.7,-36.98,1.19
CA-2013-TT21460140-41616,TEC-PH-6365,33053,6,1718.4,0.2,150.36,161.69
CA-2015-TT21460140-42335,TEC-PH-5823,38429,4,1879.96,0.0,545.19,65.07
CA-2015-TT21460140-42335,FUR-CH-5749,38432,3,828.6,0.0,240.29,48.72
CA-2013-TT21460140-41616,OFF-PA-6500,33052,11,360.71,0.2,130.76,48.4
TU-2013-RM9750134-41334,OFF-BI-2915,48429,1,2.81,0.6,-0.7,1.19
MZ-2012-RM975087-41179,OFF-ST-4060,51008,2,33.96,0.0,5.76,1.19
CA-2015-TT21460140-42335,FUR-TA-4943,38428,3,257.94,0.0,67.06,21.24
EG-2015-RO978038-42157,OFF-AR-3532,48447,1,19.14,0.0,4.2,1.19
IN-2014-RA1988527-41934,OFF-BI-3257,22496,2,48.84,0.5,-35.22,1.19
AG-2015-RD99303-42208,OFF-AR-3537,43337,1,26.37,0.0,10.8,1.19
MZ-2012-SC1005087-41144,OFF-PA-3996,42605,1,13.74,0.0,4.65,1.19
IN-2014-SE2011066-41772,OFF-ST-4061,22135,2,34.92,0.0,1.02,1.19
US-2015-TT21460140-42068,FUR-FU-4761,37743,5,103.5,0.6,-77.63,16.58
CA-2015-TT21460140-42335,TEC-PH-4883,38431,2,89.98,0.0,43.19,7.64
ES-2015-SH2063545-42339,OFF-ST-6039,19222,1,16.17,0.1,2.31,1.19
NG-2014-SC1068094-41864,FUR-FU-4075,42017,1,25.26,0.0,10.08,1.19
UP-2012-SV10785137-41093,OFF-LA-5392,43285,1,7.77,0.0,0.0,1.19
IT-2013-SP20860124-41389,OFF-ST-5710,12285,5,155.4,0.5,-31.2,1.19
NI-2012-SP1086095-41090,OFF-BI-2917,50375,2,5.15,0.7,-9.31,1.19
CA-2014-TT21460140-41752,OFF-ST-5598,32873,2,23.95,0.2,2.4,2.64
IT-2015-TB2105545-42334,OFF-BI-3722,11665,1,13.83,0.0,5.1,1.19
CA-2015-TT21460140-42020,OFF-AR-5327,36364,5,21.4,0.0,6.21,2.0
ES-2014-TS2116045-41871,OFF-AR-5912,12611,2,34.02,0.0,14.28,1.19
BU-2014-TT1122019-41840,OFF-BI-2912,48946,1,6.12,0.0,0.24,1.19
SF-2012-TS11430117-40943,OFF-BI-3291,42230,1,4.41,0.0,0.0,1.19
BN-2015-TS1143015-42251,OFF-AR-5933,49932,1,48.66,0.0,22.86,1.19
ID-2015-TP2156559-42132,OFF-FA-6193,23090,2,14.63,0.47,-9.43,1.19
IZ-2014-TB1159561-41709,FUR-FU-5734,46575,2,34.92,0.0,16.74,1.19
US-2015-TT21460140-42068,OFF-ST-3851,37745,1,8.72,0.2,0.65,1.85
UP-2015-XP11865137-42209,OFF-BI-6397,47285,1,3.99,0.0,0.42,1.19
TU-2012-YS11880134-41138,OFF-BI-2894,43860,1,5.47,0.6,-4.13,1.19
US-2015-TT21460140-42237,TEC-PH-5606,40156,1,35.96,0.2,3.6,1.81
MX-2013-RS1976593-41408,OFF-LA-6054,7231,2,6.4,0.0,1.96,1.189
US-2013-TS2161036-41486,OFF-FA-5468,7616,1,6.34,0.2,1.82,1.189
US-2015-HK1489055-42157,OFF-EN-3674,1039,2,18.72,0.4,-10.92,1.188
MX-2014-KN1639039-41801,OFF-BI-3735,9969,4,14.24,0.0,0.4,1.188
MX-2014-EH1376518-41828,OFF-BI-4823,5522,2,8.6,0.0,3.6,1.187
US-2014-NF1847555-41747,OFF-BI-6402,5978,1,2.36,0.4,-0.8,1.186
MX-2013-AW1084093-41392,OFF-BI-2892,7281,1,9.88,0.0,1.28,1.185
US-2014-PO1918055-41969,OFF-EN-3091,3241,5,12.0,0.4,-5.0,1.184
MX-2013-CS1213018-41427,FUR-FU-5733,5616,5,52.9,0.0,11.1,1.182
MX-2015-DO1343536-42224,FUR-FU-3949,8025,3,17.61,0.5,-12.03,1.182
US-2015-VP2176082-42082,OFF-PA-4007,9196,3,26.94,0.0,8.58,1.182
MX-2013-DP1339082-41629,OFF-FA-2956,1806,4,22.4,0.0,9.6,1.181
MX-2014-ML1775531-41747,OFF-LA-5377,1774,3,24.84,0.0,9.18,1.181
MX-2013-NK1849018-41415,FUR-CH-4629,1438,3,94.8,0.0,27.48,1.181
MX-2014-RB1933082-41797,OFF-PA-4480,3207,2,41.6,0.0,8.72,1.18
KZ-2015-AH12068-42348,OFF-BI-3734,49933,1,2.05,0.7,-3.38,1.18
CA-2015-TT21460140-42357,OFF-AR-5314,39775,2,5.76,0.0,1.67,1.59
MO-2014-AB25586-41966,OFF-FA-5469,45611,1,14.43,0.0,7.05,1.18
RS-2013-AG300108-41542,OFF-AR-6121,45264,1,10.05,0.0,4.92,1.18
CG-2015-AR54033-42010,OFF-BI-4826,46909,1,7.35,0.0,2.25,1.18
US-2015-TT21460140-42068,OFF-LA-3217,37744,1,2.46,0.2,0.86,1.32
IN-2012-AG10675102-41237,OFF-SU-4116,27147,8,160.64,0.45,-93.52,1.18
CA-2015-TT21460140-42335,FUR-FU-3924,38430,2,27.46,0.0,9.89,1.21
CA-2015-TC21475140-42097,TEC-AC-5280,34346,4,360.0,0.0,129.6,75.49
CA-2015-TC21475140-42097,FUR-TA-3411,34345,2,411.8,0.0,70.01,66.38
CA-2014-TC1147523-41642,TEC-CO-4578,49075,1,319.92,0.0,15.99,62.0
TU-2015-BC1125134-42238,OFF-BI-3290,42157,1,2.36,0.6,-1.45,1.18
SG-2015-BC1125111-42340,OFF-BI-3716,46956,1,11.46,0.0,2.97,1.18
NI-2012-BP123095-41122,OFF-PA-4005,42916,2,10.57,0.7,-17.63,1.18
SA-2015-BF1275110-42197,OFF-BI-3737,45885,1,7.26,0.0,2.52,1.18
IN-2015-BM11575102-42211,OFF-LA-4540,27223,2,12.05,0.45,-3.56,1.18
CA-2014-TC1147523-41642,TEC-MA-5502,49074,1,311.25,0.0,40.44,31.3
US-2014-TC21475140-41874,FUR-FU-3883,40319,3,98.33,0.2,9.83,26.8
CA-2014-TC1147523-41642,OFF-PA-4478,49076,6,178.2,0.0,74.7,24.71
CA-2013-TC21475140-41597,FUR-FU-6285,34994,2,141.96,0.0,22.71,21.34
CA-2015-TC21475140-42216,OFF-BI-4360,38955,4,76.78,0.7,-53.74,21.26
CA-2013-TC21475140-41391,OFF-AP-3364,34714,5,43.56,0.2,3.27,3.98
NI-2015-CM219095-42046,OFF-SU-4125,43218,1,3.15,0.7,-5.46,1.18
US-2015-TC21475140-42125,OFF-BI-4350,36054,7,43.37,0.8,-69.4,3.19
CA-2014-TC21475140-41979,OFF-AR-3444,35893,8,33.92,0.0,13.23,1.86
US-2012-TC21475140-41234,OFF-BI-3277,35191,5,9.98,0.8,-16.47,1.48
UP-2012-DE3255137-41107,OFF-FA-2946,43499,1,13.47,0.0,0.66,1.18
CA-2014-TC1147523-41642,OFF-BI-3253,49077,1,12.9,0.0,5.01,1.44
TU-2013-DJ3630134-41335,OFF-BI-3292,43791,1,1.91,0.6,-0.82,1.18
CA-2013-TC21475140-41391,OFF-SU-3005,34715,2,5.84,0.2,0.73,1.36
ES-2015-EH14125139-42230,OFF-ST-6024,16513,1,11.25,0.0,0.9,1.18
MO-2015-FA423086-42185,OFF-EN-5023,50247,1,16.44,0.0,8.22,1.18
IN-2015-GK14620130-42357,OFF-BI-6400,26639,2,8.12,0.17,1.76,1.18
CA-2014-TC21475140-41989,OFF-PA-6514,39559,3,19.44,0.0,9.33,1.08
CA-2015-TM21490140-42094,OFF-EN-5275,35839,2,325.86,0.0,149.9,83.2
IN-2014-HW149357-41797,OFF-AR-3465,26469,2,17.46,0.4,-5.28,1.18
EG-2012-HG502538-41012,OFF-BI-4829,42418,2,18.54,0.0,8.1,1.18
ID-2015-HL1504097-42132,TEC-AC-5101,23781,9,144.05,0.5,-51.98,1.18
NI-2013-IG508595-41433,OFF-AR-3547,44157,1,4.35,0.7,-5.37,1.18
SU-2015-JM5250122-42006,OFF-FA-6195,47993,1,14.37,0.0,3.0,1.18
ES-2014-JK1537048-41957,OFF-FA-5481,11186,2,17.58,0.0,6.66,1.18
CA-2015-TM21490140-42239,FUR-TA-4676,36531,1,210.01,0.2,2.63,65.94
IN-2015-JK1562558-42172,OFF-FA-2944,23443,1,11.49,0.0,3.33,1.18
SA-2013-JP6135110-41439,OFF-BI-4808,49514,1,15.15,0.0,1.8,1.18
CA-2015-TM21490140-42213,TEC-PH-5365,36594,8,543.92,0.0,135.98,50.55
CA-2015-TM21490140-42213,FUR-FU-6299,36593,1,14.89,0.0,4.02,1.8
IN-2014-KM166607-41783,OFF-BI-3716,28508,3,20.63,0.4,1.37,1.18
CA-2014-TS21505140-41908,OFF-ST-5766,39023,3,331.54,0.2,-82.88,33.17
CA-2015-TS21505140-42316,TEC-AC-5601,34856,4,439.8,0.0,145.13,32.86
CA-2015-TS21505140-42189,FUR-FU-5160,39873,1,102.3,0.0,26.6,24.14
MO-2014-LC696086-41660,OFF-ST-5687,45086,1,24.45,0.0,0.0,1.18
ES-2012-LM1706548-41138,OFF-PA-5893,13677,1,16.62,0.0,2.64,1.18
CA-2015-TS21505140-42266,TEC-AC-4947,36709,3,101.34,0.0,8.11,10.65
CA-2015-TS21505140-42358,FUR-BO-5520,36770,7,102.02,0.7,-183.63,9.21
IN-2015-MJ1774027-42060,OFF-AP-4493,21768,2,84.18,0.0,37.86,1.18
CA-2012-TS21505140-41262,OFF-AP-4728,34616,7,43.51,0.2,3.81,5.38
CA-2012-TS21505140-41262,OFF-PA-6357,34618,5,25.92,0.2,9.07,5.24
IR-2014-MK816060-41873,OFF-AR-3495,41317,1,11.94,0.0,5.01,1.18
IT-2013-MV18190124-41454,OFF-LA-4688,15314,1,3.33,0.5,-0.6,1.18
ID-2015-MG1820592-42343,OFF-PA-4477,30799,2,28.44,0.4,-8.1,1.18
KZ-2014-NP832568-41907,OFF-EN-5044,50999,1,7.21,0.7,-10.34,1.18
TU-2015-NZ8565134-42270,OFF-AR-3463,49244,1,12.88,0.6,-7.1,1.18
ES-2014-PO1886545-41971,OFF-LA-4686,11021,1,4.56,0.0,1.62,1.18
ES-2013-PL18925139-41410,OFF-BI-3292,11358,2,9.54,0.0,4.08,1.18
CA-2014-TS21505140-41908,OFF-AP-4741,39021,1,286.26,0.2,17.89,4.99
CA-2015-TS21505140-42358,OFF-ST-6290,36769,2,78.26,0.2,-17.61,4.24
NI-2015-PB921095-42052,OFF-BI-6378,45447,1,3.74,0.7,-7.75,1.18
CA-2015-TS21505140-42266,OFF-BI-6391,36708,7,10.08,0.2,3.53,1.64
TU-2013-RH9510134-41403,OFF-BI-4829,46499,8,29.66,0.6,-12.1,1.18
TU-2014-RD9660134-41868,OFF-BI-4826,43200,1,2.94,0.6,-2.16,1.18
CA-2015-TS21505140-42358,FUR-FU-5479,36768,5,13.36,0.2,4.01,1.59
CA-2012-TS21505140-41262,FUR-CH-5749,34617,3,662.88,0.2,74.57,1.56
CA-2015-TS21505140-42316,OFF-BI-3319,34855,4,21.79,0.2,7.63,1.54
CA-2014-TS21505140-41908,OFF-ST-4068,39022,2,24.22,0.2,-4.84,1.48
ES-2012-SM2090545-41206,OFF-BI-3293,14147,2,11.58,0.0,3.12,1.18
GH-2013-TS1116049-41502,OFF-AR-6115,48804,1,22.47,0.0,0.0,1.18
ES-2012-TB21190139-40992,OFF-FA-3075,20126,1,6.86,0.5,-4.28,1.18
ES-2015-TM21490139-42223,OFF-EN-4435,16897,3,26.1,0.0,6.75,1.18
IN-2012-TS2150559-40990,TEC-MA-6154,25612,3,275.34,0.17,19.83,1.18
US-2013-TB21520140-41534,FUR-BO-5685,31324,7,3083.43,0.5,-1665.05,242.6
CA-2012-TB21520140-41202,FUR-TA-4675,33186,3,409.59,0.4,-122.88,65.76
MX-2014-SC20380143-41762,OFF-PA-6616,4129,3,24.34,0.4,-0.86,1.179
MX-2013-MS178305-41487,OFF-BI-3294,1141,5,6.69,0.7,-9.91,1.179
MX-2014-CP1234018-41804,OFF-AR-3482,9606,3,33.72,0.0,9.06,1.178
US-2015-JF1549082-42304,OFF-BI-2881,4846,3,59.16,0.0,10.02,1.178
US-2013-LH1690018-41520,OFF-LA-4679,4796,2,4.35,0.6,-4.93,1.178
US-2015-TT2146036-42276,OFF-BI-4830,134,1,5.55,0.2,-0.77,1.178
US-2013-TH2155054-41578,OFF-ST-6058,8713,1,19.76,0.4,-10.88,1.178
MX-2014-CJ118755-41783,OFF-PA-6608,758,2,21.0,0.4,-11.92,1.177
MX-2014-JB1600028-41681,OFF-FA-3021,3173,3,38.58,0.0,10.38,1.176
MX-2014-KN1639039-41801,OFF-FA-2957,9971,3,21.9,0.0,8.1,1.176
US-2015-TT2126518-42163,OFF-AR-6121,10102,4,10.72,0.6,-10.72,1.176
MX-2012-MC1813082-41227,OFF-BI-6397,325,2,5.32,0.0,1.8,1.175
MX-2013-NS1850536-41419,OFF-EN-5034,4894,1,21.36,0.2,7.2,1.173
MX-2015-NF1859536-42358,OFF-FA-3056,9689,2,15.39,0.2,3.83,1.173
US-2014-TB2135555-41860,FUR-FU-4084,7878,2,46.54,0.4,-27.94,1.173
MX-2013-AG1039018-41636,OFF-BI-3723,4046,5,47.3,0.0,9.4,1.172
MX-2012-EB1397551-41112,OFF-FA-6196,9654,1,9.66,0.0,0.18,1.172
MX-2014-DV1304582-41866,OFF-BI-3733,2041,8,25.6,0.0,5.76,1.171
US-2014-MO1750018-41720,TEC-AC-3381,10169,2,22.48,0.6,-18.56,1.171
MX-2013-TS2161031-41431,OFF-BI-2898,1848,2,20.68,0.0,5.56,1.171
TU-2013-AR510134-41457,OFF-AR-3468,50308,1,19.46,0.6,-20.47,1.17
NI-2013-AJ78095-41413,TEC-AC-5202,43757,1,21.47,0.7,-47.24,1.17
TZ-2015-AF870129-42259,OFF-BI-3723,45327,1,14.19,0.0,2.97,1.17
MO-2012-BF108086-41207,OFF-BI-3719,49304,1,12.36,0.0,5.55,1.17
CA-2012-TB21520140-41202,OFF-AP-4292,33185,4,121.79,0.2,13.7,34.38
IT-2015-BD1163591-42349,OFF-EN-3088,19654,3,20.16,0.5,-4.86,1.17
NI-2014-BD163595-41695,OFF-FA-2945,41579,1,4.25,0.7,-4.69,1.17
IR-2014-BS166560-41793,OFF-BI-3739,45700,1,8.76,0.0,4.02,1.17
CA-2012-TB21520140-41268,OFF-ST-4245,38640,6,191.88,0.0,19.19,18.42
TZ-2015-CM2115129-42349,OFF-BI-3293,44255,1,5.79,0.0,1.56,1.17
NI-2015-CM223595-42318,OFF-FA-2952,41376,2,8.48,0.7,-13.3,1.17
ES-2015-CA1226545-42318,OFF-PA-3991,15416,1,27.96,0.0,4.17,1.17
CA-2013-TB21520140-41543,TEC-AC-5234,31581,5,239.8,0.2,47.96,11.69
ES-2015-CB1253545-42229,OFF-BI-2912,11525,3,18.36,0.0,0.72,1.17
TU-2015-CL2565134-42327,OFF-FA-2949,46235,1,5.81,0.6,-4.51,1.17
CA-2012-TB21520140-41198,TEC-AC-3748,38171,3,119.98,0.2,-18.0,10.86
NI-2014-DL292595-41653,OFF-BI-6402,42382,1,1.77,0.7,-3.63,1.17
IR-2013-DW319560-41306,OFF-EN-3089,45358,1,14.64,0.0,4.95,1.17
IN-2015-DB1327059-42336,OFF-ST-6025,27907,3,26.89,0.17,2.59,1.17
US-2013-TB21520140-41534,FUR-FU-4761,31326,3,124.2,0.2,15.53,8.63
CG-2012-DA345033-41002,OFF-BI-2913,49552,1,8.16,0.0,3.81,1.17
CA-2015-TB21520140-42209,OFF-PA-6357,40527,9,58.32,0.0,27.99,7.82
NI-2015-DW354095-42315,OFF-BI-3186,41338,2,16.4,0.7,-31.18,1.17
SU-2015-DB3555122-42364,OFF-EN-3090,41906,1,18.18,0.0,5.25,1.17
US-2013-TB21520140-41534,OFF-AR-3542,31328,6,86.3,0.2,9.71,7.53
ES-2014-EM13810139-41725,OFF-FA-5474,18585,1,13.53,0.1,4.5,1.17
CA-2013-TB21520140-41543,OFF-FA-6129,31580,5,141.76,0.2,47.84,6.03
NI-2014-EB411095-41950,OFF-BI-3289,44693,1,1.16,0.7,-2.35,1.17
SO-2013-EH4125116-41534,OFF-LA-4542,44462,1,8.25,0.0,1.14,1.17
TU-2015-EM4140134-42276,OFF-ST-6274,49862,2,43.75,0.6,-38.33,1.17
CA-2015-TB21520140-42209,OFF-BI-3732,40526,3,15.19,0.2,5.51,4.13
MX-2014-FP1432082-41996,OFF-LA-4679,7479,2,14.2,0.0,4.4,1.17
CA-2013-TB21520140-41566,OFF-PA-6080,32168,3,34.44,0.0,17.22,3.16
ES-2015-GT1471048-42300,TEC-MA-5549,12641,3,936.27,0.0,65.52,1.17
TU-2013-HR4830134-41482,OFF-PA-5892,44205,1,6.68,0.6,-6.88,1.17
CA-2013-TB21520140-41543,OFF-PA-6579,31582,6,31.1,0.2,10.89,2.93
ID-2013-JO1528092-41487,OFF-LA-3300,30863,2,9.07,0.6,-10.67,1.17
IN-2015-JH1543078-42363,FUR-FU-6257,26381,2,37.86,0.0,5.64,1.17
CA-2015-TB21520140-42262,OFF-PA-6222,31368,3,19.05,0.0,8.76,1.78
IS-2014-JF556563-41917,OFF-AR-3532,46171,1,19.14,0.0,4.2,1.17
CA-2012-TB21520140-41198,OFF-BI-4367,38170,5,10.78,0.8,-17.25,1.77
US-2013-TB21520140-41534,OFF-BI-3308,31325,2,9.62,0.7,-7.05,1.75
US-2013-TB21520140-41534,OFF-BI-2924,31329,6,6.86,0.7,-5.72,1.67
TZ-2014-JJ5760129-41878,OFF-BI-3254,42551,1,13.26,0.0,6.09,1.17
US-2013-TB21520140-41534,OFF-AR-5156,31330,2,15.76,0.2,3.55,1.56
US-2013-TB21520140-41534,OFF-EN-5619,31327,2,3.26,0.2,1.1,1.29
MX-2013-KB1640518-41530,OFF-BI-3293,4102,3,12.66,0.0,0.72,1.17
NI-2012-KT648095-41026,OFF-BI-4825,44955,2,4.19,0.7,-2.95,1.17
IN-2013-KH166907-41437,OFF-BI-6404,21154,2,11.61,0.1,3.45,1.17
ID-2014-LB1673559-41797,OFF-LA-3261,28399,5,29.65,0.47,-11.9,1.17
CA-2014-TB21520140-41674,FUR-FU-5418,37339,2,14.37,0.2,3.95,1.22
CA-2014-TC21535140-41840,TEC-AC-5106,38575,3,389.97,0.0,132.59,22.08
CA-2014-TC21535140-41962,TEC-PH-4459,36256,1,61.19,0.2,6.12,7.92
CA-2014-TC21535140-41962,OFF-AP-4254,36257,1,67.84,0.0,18.32,6.48
ID-2015-LS1694559-42149,OFF-LA-3317,21732,2,7.57,0.47,-1.43,1.17
TU-2015-LO7170134-42271,OFF-AR-5903,49738,1,20.32,0.6,-23.87,1.17
NI-2015-MC757595-42354,OFF-BI-3739,49393,1,2.63,0.7,-2.11,1.17
IN-2013-MG1768011-41502,OFF-EN-4904,25811,3,47.88,0.0,9.09,1.17
CA-2013-TC21535140-41536,FUR-BO-5956,32599,2,61.96,0.0,4.34,5.13
CA-2015-TC21535140-42346,OFF-PA-5673,41065,6,50.04,0.0,25.02,3.05
